80906029274378092077973988681423855835	100145332599968039732971494020075388914
248592564635495490690420855040310893503	100145332599968039732971494020075388914
313476465156353427948699932502340638040	100145332599968039732971494020075388914
338165289354989742600233039087456721502	100145332599968039732971494020075388914
19921345472495469263442663511667882141	100145332599968039732971494020075388914
174651197662136842541442424355668837699	100145332599968039732971494020075388914
206070346849224377147159992382512988676	100145332599968039732971494020075388914
75424344356543649511720709542866180687	100145332599968039732971494020075388914
283650176687328940386829294864776003647	100145332599968039732971494020075388914
247811470894029687956022600708668609070	101785757689324214853627950671182815074
303066980499367494276775533995570871133	101785757689324214853627950671182815074
206070346849224377147159992382512988676	101785757689324214853627950671182815074
159712718455841570657163070377019816120	101785757689324214853627950671182815074
75424344356543649511720709542866180687	101785757689324214853627950671182815074
19921345472495469263442663511667882141	101785757689324214853627950671182815074
88648722961413004497597737009276894723	101785757689324214853627950671182815074
80906029274378092077973988681423855835	101785757689324214853627950671182815074
180135796739261826929849193730837592488	101785757689324214853627950671182815074
316856990223363222126939463435903641360	101785757689324214853627950671182815074
168206973009451047423938204970487095907	101785757689324214853627950671182815074
230566724758502351707494932803939400717	102067166613868041500767498187008168331
267560751911668063080818734231046631178	102067166613868041500767498187008168331
267854262335061183219767353177791882345	102067166613868041500767498187008168331
217742870700641423798144253919346732837	102067166613868041500767498187008168331
272873812382027254025762008035669668584	102067166613868041500767498187008168331
149044431524226253387313000056722688296	102067166613868041500767498187008168331
125342596660219298770987817978686854475	102067166613868041500767498187008168331
25299697843392900221898255565977200020	102067166613868041500767498187008168331
183165736038095818229600532841087733321	102067166613868041500767498187008168331
37244252741627601079738846002650575733	102725346651290160121843655956296309654
205853870805756223518070575941697685736	102725346651290160121843655956296309654
261787243488781947311733144580674351710	102725346651290160121843655956296309654
275222742170879730417000091737562131025	102725346651290160121843655956296309654
125652083022498590641659836022035170882	102725346651290160121843655956296309654
240379846480139218535145584835617359696	102725346651290160121843655956296309654
249569280476962550954318583769414054385	102725346651290160121843655956296309654
147958183314838501157241788121217048606	102725346651290160121843655956296309654
281331069485993257643466260326231794531	103785902658117176824175624299820588490
228545800248339418361149876135744467745	103785902658117176824175624299820588490
327230237971478139941458343624694797425	103785902658117176824175624299820588490
201813273813170537769276491380887802892	103785902658117176824175624299820588490
192139790289062838213854335990601276325	103785902658117176824175624299820588490
10865864123110215905241492140342426850	103785902658117176824175624299820588490
17510076233445063033250656488841755030	103785902658117176824175624299820588490
126845624821696340696640735270066210351	103785902658117176824175624299820588490
172925654410401769774895489083174424903	105175941035789261254767705853142008907
5337205136393652005944355263806366127	105175941035789261254767705853142008907
304938848662897138490112272984499051010	105175941035789261254767705853142008907
251926853708628451956892970999031941647	105175941035789261254767705853142008907
316342376133658943669017555310291423064	105175941035789261254767705853142008907
113989832998500902707184423135822329773	105175941035789261254767705853142008907
293333826771895563560651420227865001147	105175941035789261254767705853142008907
158283802736805357529476949766904400056	105175941035789261254767705853142008907
33583092351159801025224822043552477605	105175941035789261254767705853142008907
174194954330447550184067735344210194596	105175941035789261254767705853142008907
144165663642962280728351129543717356005	105585615874992899144689930881576943622
204093255131170851918216551795641704981	105585615874992899144689930881576943622
146231915096769652918055639555404727647	105585615874992899144689930881576943622
89064265828800966670892679068943861929	105585615874992899144689930881576943622
191698787826882197825381404768122624257	105585615874992899144689930881576943622
87281217780795069975934443686391033375	105585615874992899144689930881576943622
133221211538803865197012796745036656545	105585615874992899144689930881576943622
298775590103689631664211808030034868870	105585615874992899144689930881576943622
28555400758752758178526181847204922934	105585615874992899144689930881576943622
71089108945343643040786015014200294360	105585615874992899144689930881576943622
152768316280018403783921314588050313699	105585615874992899144689930881576943622
304932604904232318302862817844782753481	105585615874992899144689930881576943622
108201562915967890100441404655690154188	105585615874992899144689930881576943622
176571142398044453817491206146770154944	105615144714171810195922298096247514987
8187518001823443143693410465629661670	105615144714171810195922298096247514987
264778660076335720287004681578498539629	105615144714171810195922298096247514987
165716943100158462871160028662134540355	105615144714171810195922298096247514987
160971975524576670819302564070990974072	105615144714171810195922298096247514987
62199962764951705882807931424448110407	105615144714171810195922298096247514987
188342826124273908941485939895804059909	105615144714171810195922298096247514987
311544118069788314443790409020497252207	105615144714171810195922298096247514987
52619744916181743342179199203328590209	105615144714171810195922298096247514987
