7162.06824311354	3475.40309679483	100145332599968039732971494020075388914
7102.03674174805	3454.38224793762	101785757689324214853627950671182815074
7096.87444823955	3344.74280033576	102067166613868041500767498187008168331
6893.46541222614	3167.84943752716	102725346651290160121843655956296309654
6904.15726647624	3469.12093543739	103785902658117176824175624299820588490
6916.37471954401	3583.09998079543	105175941035789261254767705853142008907
7145.90061849213	3189.35606204272	105585615874992899144689930881576943622
6767.53889768521	3294.73152335007	105615144714171810195922298096247514987
6764.59581551524	3164.52351524644	105671866360565532868668192341527420634
6787.07987696933	3439.98551258553	106519369080934337340821475663675879136
7114.75973133988	3533.13334224185	107277053855262629524558300322480397739
6865.07513149946	3119.72825641029	107595678759956098756343176499909823915
6766.89918684273	3408.72686809425	108116914640382852566072967124319061558
7145.9812313606	3102.25854378056	108201562915967890100441404655690154188
6832.58205995011	3216.13952580156	108278149723938995777270813017873398409
6854.00358960107	3122.97559075148	108338831584780806363728796318989459296
6883.50724515967	3496.70549755391	10865864123110215905241492140342426850
6716.14337931699	3124.28864018527	108859524999379421020548574036220017749
6882.44440239529	3259.44707466185	110090388124735529486822686469189596613
7018.28729440539	3395.8130169613	111028032818635161820898224386617679670
6956.84883660738	3194.35744289057	111518600651454122822101435131417518043
6940.76579415483	3576.32307125107	113989832998500902707184423135822329773
7048.16510314433	3365.24468997016	114312987854253542450859232786921358500
6736.00526657803	3513.47522964471	114759319576235646605750412612913135630
7042.79151960084	3189.1867092605	117184640571735154741223393414625022319
7024.10819647509	3361.72789841162	118426130345705361331356380284543984587
6830.15446160856	3165.24892609127	118743086752897752143512417265783514869
6927.93656787082	3537.91044948645	121051090242252502845070207221266139509
6989.04318102199	3244.44268804639	12110529349007336977835032721726497710
6861.94000418383	3510.44578361729	122485119770999435246914533517112021543
6860.0686988923	3520.21283827535	124358907258379194365326842544120272525
7080.56418453344	3382.25419697402	125342596660219298770987817978686854475
7090.50659082313	3222.07515202186	125391478517303910848913880202213066677
6864.95358825247	3158.33491335589	125652083022498590641659836022035170882
6972.03946787272	3438.8933933966	126214869417999589333285876783040271457
7194.38529721736	3365.81051438023	126215654362565631566802721240849260371
6883.74359770533	3437.53811118639	126845624821696340696640735270066210351
6758.30962810179	3465.843436258	12689631903163543983695532866131387459
6822.47919854224	3285.12785956035	127278909251600674302538826267634526151
6803.32048637617	3253.80402485358	127437375050997762609547967013594433022
6859.54580192524	3581.09493538507	129683032766038751809213412155596062112
6862.24837186309	3109.53992353734	130036474450673570466335399423232082885
6861.13851088754	3410.25892496271	130210474647243396369291410417556438398
6864.43924784129	3539.41381690201	130839179502841848854322866873261909383
6758.98724444331	3513.06900499906	130871090433319955443827894022817627151
6723.95494780873	3282.89397153561	131099698102273127400552062924315220580
7107.06573438936	3208.9272188945	133221211538803865197012796745036656545
7095.33072028196	3539.08994934193	133502218800426730333738019287127944533
6818.55107020257	3433.11029940848	13350416953528822414648112362172979307
6748.68367793224	3554.60032431958	134372940975093015420160121302409138453
6745.47417936173	3444.5482596434	134480855152167975002512391692886243217
7074.10912508505	3211.76720149332	134929706843769020820740051375482473206
6716.50463267215	3107.27262256824	136055584565098318669182166570402273903
7182.48874627974	3226.90332170228	137445428075977612734058997086600823255
6960.03876124173	3469.23822676031	140698621509406274728163731010749050806
6790.63169321582	3149.7074668389	141704977916226228212420573598366139188
6801.06538394399	3479.28869771659	142834670841859317627394498703301009532
6763.73147325208	3572.42922316047	143101612780220902393279652418343640250
7129.31166302515	3254.44124098733	143116395235709329665509609422732436829
7127.04228014008	3203.79839956563	144165663642962280728351129543717356005
6957.57722193459	3122.32212067216	145009612763593118223064289341727925896
6868.19634882192	3455.36674278192	146070487070107110118678077833648809642
7125.5419000151	3212.65024411674	146231915096769652918055639555404727647
7081.68422146152	3394.08814173353	146688744357233986713956434914334811280
6844.9490902871	3360.36589244429	146829769869635610320937707934263899265
7053.66059690875	3402.46421726357	147070708615816931168380128545095931109
6838.89428328351	3108.62275694339	14783255474523504766418124318712881402
6929.87876690106	3168.07869593293	147958183314838501157241788121217048606
6817.7992368529	3503.2696082415	147994460486429125172203506088600267716
7082.51700984363	3203.79078273014	148483548082092559765596409889922695917
7092.82115851574	3596.63729430875	148765240803677087706788548592987411390
7071.60622816854	3373.373262095	149044431524226253387313000056722688296
6845.45160774869	3168.05629129839	150182907275323077899716220224230463176
7177.85336898039	3561.16246930247	150923998510825978752342070088639087355
